open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-22,2026-02-21,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.0315,2232.476370510393,256.7347826086952,70.32300567107737,-186.41177693761782,False
2026-01-22,2026-02-21,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.255,815.0310559006197,256.7347826086952,207.832919254658,-48.901863354037175,False
2026-01-22,2026-02-21,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.205,0.0445,1252.3647932131473,256.7347826086952,55.73023329798505,-201.00454931071013,False
2026-01-22,2026-02-21,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0245,0.018,10478.970718722252,256.7347826086952,188.62147293700053,-68.11330967169465,False
2026-01-22,2026-02-21,706279,Will Trump visit China by April 30?,trump-calls,YES,0.735,0.945,349.2990239574084,256.7347826086952,330.0875776397509,73.35279503105573,False
2026-01-22,2026-02-21,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.235,0.245,1092.4884366327456,256.7347826086952,267.6596669750227,10.92488436632749,False
2026-01-22,2026-02-21,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.155,0.1155,1656.3534361851302,256.7347826086952,191.30882187938255,-65.42596072931264,False
2026-01-22,2026-02-21,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.114,2232.476370510393,256.7347826086952,254.5023062381848,-2.2324763705103976,False
2026-01-28,2026-02-27,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.265,0.155,862.1059181125792,228.45806829983349,133.62641730744977,-94.83165099238371,False
2026-01-28,2026-02-27,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.14,0.135,1631.8433449988104,228.45806829983349,220.2988515748394,-8.159216724994081,False
2026-01-28,2026-02-27,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.26,0.155,878.6848780762826,228.45806829983349,136.19615610182382,-92.26191219800967,False
2026-01-28,2026-02-27,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.065,0.0015,3514.7395123051306,228.45806829983349,5.272109268457696,-223.1859590313758,False
2026-01-28,2026-02-27,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.365,525.1909616088126,228.45806829983349,191.69470098721658,-36.76336731261691,False
2026-01-28,2026-02-27,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.0345,1986.5918982594214,228.45806829983349,68.53742048995005,-159.92064780988343,False
2026-01-28,2026-02-27,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.305,0.255,749.0428468847,228.45806829983349,191.0059259555985,-37.45214234423497,False
2026-01-28,2026-02-27,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.145,0.0175,1575.572884826438,228.45806829983349,27.572525484462666,-200.88554281537083,False
2026-01-28,2026-02-27,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.024,0.0135,9519.086179159729,228.4580682998335,128.50766341865634,-99.95040488117718,False
2026-01-28,2026-02-27,706279,Will Trump visit China by April 30?,trump-calls,YES,0.815,0.935,280.3166482206546,228.45806829983349,262.0960660863121,33.63799778647859,False
2026-01-28,2026-02-27,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.245,0.175,932.4819114278918,228.45806829983349,163.18433449988106,-65.27373379995242,False
2026-01-28,2026-02-27,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1645,0.1015,1388.8028468074983,228.45806829983349,140.96348895096108,-87.4945793488724,False
2026-01-28,2026-02-27,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.1135,1986.5918982594214,228.45806829983349,225.47818045244435,-2.9798878473891364,False
2026-01-29,2026-02-28,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.0165,8661.540676411072,996.0771777872733,142.9154211607827,-853.1617566264906,False
2026-01-29,2026-02-28,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.255,3162.1497707532485,996.0771777872733,806.3481915420784,-189.72898624519485,False
2026-01-29,2026-02-28,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.075,0.0185,13281.029037163644,996.0771777872733,245.6990371875274,-750.3781405997458,False
2026-01-29,2026-02-28,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.02,0.0165,49803.85888936366,996.0771777872733,821.7636716745004,-174.31350611277287,False
2026-02-04,2026-02-28,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.043,0.0005,11245.536535457824,483.5580710246864,5.622768267728913,-477.93530275695747,True
2026-02-08,2026-02-28,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.0265,0.0005,17417.806184953664,461.5718639012721,8.708903092476833,-452.86296080879526,True
2026-02-12,2026-02-28,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.016,0.0005,30290.653568520993,484.6504570963359,15.145326784260497,-469.50513031207544,True
2026-02-24,2026-02-28,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.0025,0.0005,195501.4659837108,488.75366495927705,97.7507329918554,-391.00293196742166,True
2026-02-04,2026-03-01,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0045,0.0005,107457.34911659699,483.5580710246864,53.72867455829849,-429.8293964663879,True
2026-02-08,2026-03-01,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0035,0.0005,131877.67540036346,461.5718639012721,65.93883770018174,-395.63302620109033,True
2026-02-12,2026-03-01,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0025,0.0005,193860.18283853435,484.6504570963359,96.93009141926719,-387.72036567706874,True
2026-02-24,2026-03-01,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0015,0.0005,325835.776639518,488.753664959277,162.917888319759,-325.83577663951803,True
